id,numero,voie,cp,ville,source,y,x
751028561B-7,7,Rue Sainte-Foy,75002,Paris,OSM,48.868539,2.350317
751028561B-8,8,Rue Sainte-Foy,75002,Paris,OSM,48.868543,2.350584
751028561B-9,9,Rue Sainte-Foy,75002,Paris,OSM,48.868581,2.350473
751028609D-10,10,Rue Saint-Fiacre,75002,Paris,OSM,48.869980,2.345477
751028609D-11,11,Rue Saint-Fiacre,75002,Paris,OSM,48.870220,2.345469
751028609D-1,1,Rue Saint-Fiacre,75002,Paris,OSM,48.869586,2.345103
751028609D-12,12,Rue Saint-Fiacre,75002,Paris,OSM,48.870115,2.345555
751028609D-14,14,Rue Saint-Fiacre,75002,Paris,OSM,48.870274,2.345648
751028609D-15,15,Rue Saint-Fiacre,75002,Paris,OSM,48.870471,2.345614
751028609D-16,16,Rue Saint-Fiacre,75002,Paris,OSM,48.870399,2.345720
751028609D-17,17,Rue Saint-Fiacre,75002,Paris,OSM,48.870533,2.345649
751028609D-18,18,Rue Saint-Fiacre,75002,Paris,OSM,48.870495,2.345827
751028609D-19,19,Rue Saint-Fiacre,75002,Paris,OSM,48.870586,2.345681
751028609D-20,20,Rue Saint-Fiacre,75002,Paris,OSM,48.870710,2.345900
751028609D-21,21,Rue Saint-Fiacre,75002,Paris,OSM,48.870765,2.345784
751028609D-2,2,Rue Saint-Fiacre,75002,Paris,OSM,48.869495,2.345241
751028609D-3,3,Rue Saint-Fiacre,75002,Paris,OSM,48.869749,2.345197
751028609D-4,4,Rue Saint-Fiacre,75002,Paris,C+O,48.869542,2.345227
751028609D-5,5,Rue Saint-Fiacre,75002,Paris,OSM,48.869869,2.345254
751028609D-6,6,Rue Saint-Fiacre,75002,Paris,OSM,48.869656,2.345333
751028609D-7,7,Rue Saint-Fiacre,75002,Paris,OSM,48.869968,2.345317
751028609D-8,8,Rue Saint-Fiacre,75002,Paris,OSM,48.869818,2.345383
751028609D-9,9,Rue Saint-Fiacre,75002,Paris,OSM,48.870086,2.345393
751028659H-10,10,Rue Saint-Joseph,75002,Paris,OSM,48.868537,2.344549
751028659H-11,11,Rue Saint-Joseph,75002,Paris,OSM,48.868461,2.344472
751028659H-1,1,Rue Saint-Joseph,75002,Paris,OSM,48.868253,2.345414
751028659H-12,12,Rue Saint-Joseph,75002,Paris,OSM,48.868581,2.344384
751028659H-13,13,Rue Saint-Joseph,75002,Paris,OSM,48.868559,2.344287
751028659H-14,14,Rue Saint-Joseph,75002,Paris,OSM,48.868608,2.344282
751028659H-15,15,Rue Saint-Joseph,75002,Paris,OSM,48.868593,2.344163
751028659H-16,16,Rue Saint-Joseph,75002,Paris,OSM,48.868625,2.344214
751028659H-17,17,Rue Saint-Joseph,75002,Paris,OSM,48.868644,2.343980
751028659H-18,18,Rue Saint-Joseph,75002,Paris,OSM,48.868644,2.344151
751028659H-19,19,Rue Saint-Joseph,75002,Paris,OSM,48.868689,2.343816
751028659H-20,20,Rue Saint-Joseph,75002,Paris,OSM,48.868660,2.344080
751028659H-21,21,Rue Saint-Joseph,75002,Paris,OSM,48.868743,2.343619
751028659H-22,22,Rue Saint-Joseph,75002,Paris,OSM,48.868684,2.343994
751028659H-2,2,Rue Saint-Joseph,75002,Paris,OSM,48.868331,2.345312
751028659H-24,24,Rue Saint-Joseph,75002,Paris,OSM,48.868698,2.343944
751028659H-26,26,Rue Saint-Joseph,75002,Paris,OSM,48.868715,2.343882
751028659H-28,28,Rue Saint-Joseph,75002,Paris,OSM,48.868788,2.343612
751028659H-3,3,Rue Saint-Joseph,75002,Paris,OSM,48.868326,2.345144
751028659H-4,4,Rue Saint-Joseph,75002,Paris,OSM,48.868390,2.345087
751028659H-5,5,Rue Saint-Joseph,75002,Paris,OSM,48.868394,2.344889
751028659H-6,6,Rue Saint-Joseph,75002,Paris,OSM,48.868431,2.344931
751028659H-7,7,Rue Saint-Joseph,75002,Paris,OSM,48.868396,2.344707
751028659H-8,8,Rue Saint-Joseph,75002,Paris,OSM,48.868485,2.344722
751028659H-9,9,Rue Saint-Joseph,75002,Paris,OSM,48.868415,2.344640
751028685L-11,11,Galerie Saint-Marc,75002,Paris,OSM,48.870403,2.341897
751028685L-1,1,Galerie Saint-Marc,75002,Paris,OSM,48.870347,2.341884
751028685L-15,15,Galerie Saint-Marc,75002,Paris,OSM,48.870442,2.341905
751028685L-17,17,Galerie Saint-Marc,75002,Paris,OSM,48.870468,2.341911
751028685L-18,18,Galerie Saint-Marc,75002,Paris,OSM,48.870479,2.341876
751028685L-19,19,Galerie Saint-Marc,75002,Paris,OSM,48.870519,2.341923
751028685L-20,20,Galerie Saint-Marc,75002,Paris,OSM,48.870522,2.341886
751028685L-21,21,Galerie Saint-Marc,75002,Paris,OSM,48.870615,2.341956
751028685L-22,22,Galerie Saint-Marc,75002,Paris,OSM,48.870621,2.341915
751028685L-2,2,Galerie Saint-Marc,75002,Paris,OSM,48.870358,2.341849
751028685L-23,23,Galerie Saint-Marc,75002,Paris,OSM,48.870665,2.341966
751028685L-26,26,Galerie Saint-Marc,75002,Paris,OSM,48.870674,2.341926
751028685L-28,28,Galerie Saint-Marc,75002,Paris,OSM,48.870725,2.341938
751028686M-10,10,Rue Saint-Marc,75002,Paris,OSM,48.870387,2.341376
751028686M-11,11,Rue Saint-Marc,75002,Paris,OSM,48.870322,2.341121
751028686M-1,1,Rue Saint-Marc,75002,Paris,OSM,48.870229,2.342037
751028686M-12,12,Rue Saint-Marc,75002,Paris,OSM,48.870447,2.340785
751028686M-13,13,Rue Saint-Marc,75002,Paris,OSM,48.870333,2.341020
751028686M-14,14,Rue Saint-Marc,75002,Paris,OSM,48.870441,2.340632
751028686M-15,15,Rue Saint-Marc,75002,Paris,OSM,48.870369,2.340666
751028686M-16,16,Rue Saint-Marc,75002,Paris,OSM,48.870461,2.340429
751028686M-17,17,Rue Saint-Marc,75002,Paris,OSM,48.870387,2.340395
751028686M-18,18,Rue Saint-Marc,75002,Paris,OSM,48.870477,2.340267
751028686M-19,19,Rue Saint-Marc,75002,Paris,OSM,48.870420,2.340157
751028686M-20,20,Rue Saint-Marc,75002,Paris,OSM,48.870488,2.340157
751028686M-21,21,Rue Saint-Marc,75002,Paris,OSM,48.870440,2.339962
751028686M-22,22,Rue Saint-Marc,75002,Paris,OSM,48.870508,2.339965
751028686M-2,2,Rue Saint-Marc,75002,Paris,OSM,48.870296,2.342359
751028686M-23,23,Rue Saint-Marc,75002,Paris,OSM,48.870451,2.339851
751028686M-24,24,Rue Saint-Marc,75002,Paris,OSM,48.870552,2.339747
751028686M-25,25,Rue Saint-Marc,75002,Paris,OSM,48.870460,2.339756
751028686M-26,26,Rue Saint-Marc,75002,Paris,OSM,48.870623,2.339165
751028686M-27,27,Rue Saint-Marc,75002,Paris,OSM,48.870477,2.339580
751028686M-28,28,Rue Saint-Marc,75002,Paris,C+O,48.870638,2.339172
751028686M-29,29,Rue Saint-Marc,75002,Paris,OSM,48.870528,2.339135
751028686M-30,30,Rue Saint-Marc,75002,Paris,OSM,48.870669,2.338928
751028686M-31,31,Rue Saint-Marc,75002,Paris,OSM,48.870548,2.339031
751028686M-32,32,Rue Saint-Marc,75002,Paris,OSM,48.870714,2.338695
751028686M-33,33,Rue Saint-Marc,75002,Paris,OSM,48.870563,2.338954
751028686M-3,3,Rue Saint-Marc,75002,Paris,OSM,48.870246,2.341872
751028686M-33Z,33Z,Rue Saint-Marc,75002,Paris,C+O,48.870609,2.338831
751028686M-34,34,Rue Saint-Marc,75002,Paris,OSM,48.870758,2.338461
751028686M-35,35,Rue Saint-Marc,75002,Paris,OSM,48.870660,2.338445
751028686M-35Z,35Z,Rue Saint-Marc,75002,Paris,C+O,48.870676,2.338481
751028686M-36,36,Rue Saint-Marc,75002,Paris,OSM,48.870803,2.338230
751028686M-37,37,Rue Saint-Marc,75002,Paris,OSM,48.870671,2.338394
751028686M-39,39,Rue Saint-Marc,75002,Paris,OSM,48.870682,2.338339
751028686M-4,4,Rue Saint-Marc,75002,Paris,OSM,48.870300,2.342230
751028686M-5,5,Rue Saint-Marc,75002,Paris,OSM,48.870267,2.341660
751028686M-6,6,Rue Saint-Marc,75002,Paris,OSM,48.870315,2.342081
751028686M-7,7,Rue Saint-Marc,75002,Paris,OSM,48.870284,2.341496
751028686M-8,8,Rue Saint-Marc,75002,Paris,OSM,48.870339,2.341852
751028686M-9,9,Rue Saint-Marc,75002,Paris,OSM,48.870296,2.341376
751028725E-1,1,Rue Saint-Philippe,75002,Paris,OSM,48.868669,2.349582
751028725E-2,2,Rue Saint-Philippe,75002,Paris,OSM,48.868753,2.349667
751028725E-3,3,Rue Saint-Philippe,75002,Paris,OSM,48.868848,2.349453
751028725E-4,4,Rue Saint-Philippe,75002,Paris,OSM,48.868886,2.349572
751028752J-10,10,Rue Saint-Sauveur,75002,Paris,OSM,48.865999,2.349239
751028752J-10B,10BIS,Rue Saint-Sauveur,75002,Paris,C+O,48.866042,2.349182
751028752J-11,11,Rue Saint-Sauveur,75002,Paris,OSM,48.865837,2.349601
751028752J-1,1,Rue Saint-Sauveur,75002,Paris,OSM,48.865694,2.350387
751028752J-12,12,Rue Saint-Sauveur,75002,Paris,OSM,48.866017,2.348860
751028752J-13,13,Rue Saint-Sauveur,75002,Paris,OSM,48.865868,2.349424
751028752J-14,14,Rue Saint-Sauveur,75002,Paris,OSM,48.866057,2.348671
751028752J-15,15,Rue Saint-Sauveur,75002,Paris,OSM,48.865894,2.349283
751028752J-16,16,Rue Saint-Sauveur,75002,Paris,OSM,48.866089,2.348520
751028752J-17,17,Rue Saint-Sauveur,75002,Paris,OSM,48.865904,2.349225
751028752J-18,18,Rue Saint-Sauveur,75002,Paris,OSM,48.866119,2.348372
751028752J-19,19,Rue Saint-Sauveur,75002,Paris,OSM,48.865929,2.349075
751028752J-20,20,Rue Saint-Sauveur,75002,Paris,OSM,48.866156,2.348194
751028752J-21,21,Rue Saint-Sauveur,75002,Paris,OSM,48.865963,2.348878
751028752J-22,22,Rue Saint-Sauveur,75002,Paris,OSM,48.866183,2.348066
751028752J-2,2,Rue Saint-Sauveur,75002,Paris,OSM,48.865769,2.350346
751028752J-23,23,Rue Saint-Sauveur,75002,Paris,OSM,48.865980,2.348801
751028752J-24,24,Rue Saint-Sauveur,75002,Paris,OSM,48.866219,2.347924
751028752J-25,25,Rue Saint-Sauveur,75002,Paris,OSM,48.865994,2.348735
751028752J-26,26,Rue Saint-Sauveur,75002,Paris,OSM,48.866238,2.347800
751028752J-27,27,Rue Saint-Sauveur,75002,Paris,OSM,48.866008,2.348665
751028752J-28,28,Rue Saint-Sauveur,75002,Paris,OSM,48.866257,2.347708
751028752J-29,29,Rue Saint-Sauveur,75002,Paris,OSM,48.866024,2.348589
751028752J-2B,2B,Rue Saint-Sauveur,75002,Paris,OSM,48.865813,2.350108
751028752J-30,30,Rue Saint-Sauveur,75002,Paris,OSM,48.866280,2.347592
751028752J-31,31,Rue Saint-Sauveur,75002,Paris,OSM,48.866037,2.348528
751028752J-32,32,Rue Saint-Sauveur,75002,Paris,OSM,48.866295,2.347518
751028752J-33,33,Rue Saint-Sauveur,75002,Paris,OSM,48.866031,2.348444
751028752J-33B,33B,Rue Saint-Sauveur,75002,Paris,OSM,48.866050,2.348463
751028752J-3,3,Rue Saint-Sauveur,75002,Paris,OSM,48.865723,2.350220
751028752J-33S,33S,Rue Saint-Sauveur,75002,Paris,C+O,48.866048,2.348469
751028752J-34,34,Rue Saint-Sauveur,75002,Paris,OSM,48.866307,2.347458
751028752J-35,35,Rue Saint-Sauveur,75002,Paris,OSM,48.866065,2.348390
751028752J-36,36,Rue Saint-Sauveur,75002,Paris,OSM,48.866331,2.347334
751028752J-37,37,Rue Saint-Sauveur,75002,Paris,OSM,48.866083,2.348299
751028752J-37A,37A,Rue Saint-Sauveur,75002,Paris,OSM,48.865858,2.348249
751028752J-39,39,Rue Saint-Sauveur,75002,Paris,OSM,48.866101,2.348212
751028752J-41,41,Rue Saint-Sauveur,75002,Paris,OSM,48.866122,2.348106
751028752J-43,43,Rue Saint-Sauveur,75002,Paris,OSM,48.866136,2.348037
751028752J-4,4,Rue Saint-Sauveur,75002,Paris,OSM,48.865845,2.349929
751028752J-45,45,Rue Saint-Sauveur,75002,Paris,OSM,48.866153,2.347957
751028752J-47,47,Rue Saint-Sauveur,75002,Paris,OSM,48.866170,2.347874
751028752J-49,49,Rue Saint-Sauveur,75002,Paris,OSM,48.866185,2.347806
751028752J-4B,4B,Rue Saint-Sauveur,75002,Paris,OSM,48.865894,2.349651
751028752J-51,51,Rue Saint-Sauveur,75002,Paris,OSM,48.866205,2.347709
751028752J-53,53,Rue Saint-Sauveur,75002,Paris,OSM,48.866221,2.347631
751028752J-55,55,Rue Saint-Sauveur,75002,Paris,OSM,48.866241,2.347533
751028752J-5,5,Rue Saint-Sauveur,75002,Paris,OSM,48.865751,2.350036
751028752J-57,57,Rue Saint-Sauveur,75002,Paris,OSM,48.866263,2.347428
751028752J-59,59,Rue Saint-Sauveur,75002,Paris,OSM,48.866281,2.347343
751028752J-7,7,Rue Saint-Sauveur,75002,Paris,OSM,48.865787,2.349838
751028752J-8,8,Rue Saint-Sauveur,75002,Paris,OSM,48.865967,2.349423
751028752J-9,9,Rue Saint-Sauveur,75002,Paris,OSM,48.865810,2.349714
751028769C-2,2,Rue Saint-Spire,75002,Paris,C+O,48.868312,2.350296
751028769C-4,4,Rue Saint-Spire,75002,Paris,C+O,48.868371,2.350351
751028769C-6,6,Rue Saint-Spire,75002,Paris,C+O,48.868432,2.350410
751028769C-8,8,Rue Saint-Spire,75002,Paris,C+O,48.868481,2.350455
751028894N-101,101,Boulevard de Sébastopol,75002,Paris,OSM,48.865996,2.352179
751028894N-103,103,Boulevard de Sébastopol,75002,Paris,OSM,48.866121,2.352248
751028894N-105,105,Boulevard de Sébastopol,75002,Paris,OSM,48.866457,2.352437
751028894N-107,107,Boulevard de Sébastopol,75002,Paris,OSM,48.866641,2.352540
751028894N-109,109,Boulevard de Sébastopol,75002,Paris,OSM,48.866828,2.352642
751028894N-111,111,Boulevard de Sébastopol,75002,Paris,OSM,48.866963,2.352718
751028894N-113,113,Boulevard de Sébastopol,75002,Paris,OSM,48.867194,2.352848
751028894N-115,115,Boulevard de Sébastopol,75002,Paris,OSM,48.867309,2.352912
751028894N-117,117,Boulevard de Sébastopol,75002,Paris,OSM,48.867403,2.352964
751028894N-119,119,Boulevard de Sébastopol,75002,Paris,OSM,48.867477,2.353005
751028894N-121,121,Boulevard de Sébastopol,75002,Paris,OSM,48.867553,2.353048
751028894N-123,123,Boulevard de Sébastopol,75002,Paris,OSM,48.867634,2.353093
751028894N-125,125,Boulevard de Sébastopol,75002,Paris,OSM,48.867728,2.353146
751028894N-127,127,Boulevard de Sébastopol,75002,Paris,OSM,48.867827,2.353201
751028894N-129,129,Boulevard de Sébastopol,75002,Paris,OSM,48.868064,2.353334
751028894N-131,131,Boulevard de Sébastopol,75002,Paris,OSM,48.868199,2.353410
751028894N-133,133,Boulevard de Sébastopol,75002,Paris,OSM,48.868328,2.353482
751028894N-135,135,Boulevard de Sébastopol,75002,Paris,OSM,48.868426,2.353537
751028894N-137,137,Boulevard de Sébastopol,75002,Paris,OSM,48.868586,2.353626
751028894N-139,139,Boulevard de Sébastopol,75002,Paris,OSM,48.868831,2.353763
751028894N-141,141,Boulevard de Sébastopol,75002,Paris,OSM,48.869124,2.353929
751028894N-67,67,Boulevard de Sébastopol,75002,Paris,OSM,48.863608,2.350842
751028894N-69,69,Boulevard de Sébastopol,75002,Paris,OSM,48.863690,2.350888
751028894N-71,71,Boulevard de Sébastopol,75002,Paris,OSM,48.863755,2.350924
751028894N-73,73,Boulevard de Sébastopol,75002,Paris,OSM,48.863850,2.350977
751028894N-75,75,Boulevard de Sébastopol,75002,Paris,OSM,48.863959,2.351037
751028894N-77,77,Boulevard de Sébastopol,75002,Paris,OSM,48.864069,2.351099
751028894N-79,79,Boulevard de Sébastopol,75002,Paris,OSM,48.864157,2.351147
751028894N-81,81,Boulevard de Sébastopol,75002,Paris,OSM,48.864551,2.351371
751028894N-83,83,Boulevard de Sébastopol,75002,Paris,OSM,48.864722,2.351466
751028894N-85,85,Boulevard de Sébastopol,75002,Paris,OSM,48.864877,2.351553
751028894N-87,87,Boulevard de Sébastopol,75002,Paris,OSM,48.864974,2.351608
751028894N-89,89,Boulevard de Sébastopol,75002,Paris,OSM,48.865083,2.351669
751028894N-91,91,Boulevard de Sébastopol,75002,Paris,OSM,48.865349,2.351818
751028894N-91B,91B,Boulevard de Sébastopol,75002,Paris,OSM,48.865394,2.351843
751028894N-93,93,Boulevard de Sébastopol,75002,Paris,OSM,48.865490,2.351896
751028894N-95,95,Boulevard de Sébastopol,75002,Paris,OSM,48.865594,2.351954
751028894N-97,97,Boulevard de Sébastopol,75002,Paris,OSM,48.865730,2.352030
751028894N-99,99,Boulevard de Sébastopol,75002,Paris,OSM,48.865861,2.352104
751028922U-10,10,Rue du Sentier,75002,Paris,OSM,48.868833,2.345773
751028922U-11,11,Rue du Sentier,75002,Paris,OSM,48.868428,2.345511
751028922U-1,1,Rue du Sentier,75002,Paris,OSM,48.867952,2.345363
751028922U-12,12,Rue du Sentier,75002,Paris,OSM,48.869011,2.345834
751028922U-13,13,Rue du Sentier,75002,Paris,OSM,48.868498,2.345534
751028922U-14,14,Rue du Sentier,75002,Paris,OSM,48.869106,2.345867
751028922U-15,15,Rue du Sentier,75002,Paris,OSM,48.868633,2.345580
751028922U-16,16,Rue du Sentier,75002,Paris,OSM,48.869260,2.345981
751028922U-17,17,Rue du Sentier,75002,Paris,OSM,48.868697,2.345608
751028922U-18,18,Rue du Sentier,75002,Paris,OSM,48.869351,2.346033
751028922U-19,19,Rue du Sentier,75002,Paris,OSM,48.868784,2.345646
751028922U-20,20,Rue du Sentier,75002,Paris,OSM,48.869467,2.346098
751028922U-21,21,Rue du Sentier,75002,Paris,OSM,48.868896,2.345685
751028922U-22,22,Rue du Sentier,75002,Paris,OSM,48.869594,2.346142
751028922U-2,2,Rue du Sentier,75002,Paris,OSM,48.867921,2.345490
751028922U-23,23,Rue du Sentier,75002,Paris,OSM,48.868990,2.345732
751028922U-24,24,Rue du Sentier,75002,Paris,OSM,48.869682,2.346186
751028922U-25,25,Rue du Sentier,75002,Paris,OSM,48.869102,2.345772
751028922U-26,26,Rue du Sentier,75002,Paris,OSM,48.869801,2.346247
751028922U-27,27,Rue du Sentier,75002,Paris,OSM,48.869344,2.345855
751028922U-28,28,Rue du Sentier,75002,Paris,OSM,48.869922,2.346308
751028922U-29,29,Rue du Sentier,75002,Paris,OSM,48.869425,2.345902
751028922U-30,30,Rue du Sentier,75002,Paris,OSM,48.870057,2.346376
751028922U-31,31,Rue du Sentier,75002,Paris,C+O,48.869550,2.345974
751028922U-32,32,Rue du Sentier,75002,Paris,OSM,48.870149,2.346422
751028922U-33,33,Rue du Sentier,75002,Paris,OSM,48.869759,2.346112
751028922U-3,3,Rue du Sentier,75002,Paris,OSM,48.868034,2.345389
751028922U-34,34,Rue du Sentier,75002,Paris,OSM,48.870370,2.346533
751028922U-35,35,Rue du Sentier,75002,Paris,OSM,48.869902,2.346190
751028922U-36,36,Rue du Sentier,75002,Paris,OSM,48.870460,2.346578
751028922U-37,37,Rue du Sentier,75002,Paris,OSM,48.870054,2.346261
751028922U-37B,37B,Rue du Sentier,75002,Paris,OSM,48.870136,2.346302
751028922U-38,38,Rue du Sentier,75002,Paris,OSM,48.870622,2.346659
751028922U-39,39,Rue du Sentier,75002,Paris,OSM,48.870256,2.346363
751028922U-41,41,Rue du Sentier,75002,Paris,OSM,48.870381,2.346426
751028922U-43,43,Rue du Sentier,75002,Paris,OSM,48.870518,2.346494
751028922U-4,4,Rue du Sentier,75002,Paris,OSM,48.868033,2.345526
751028922U-45,45,Rue du Sentier,75002,Paris,OSM,48.870664,2.346566
751028922U-5,5,Rue du Sentier,75002,Paris,OSM,48.868120,2.345416
751028922U-6,6,Rue du Sentier,75002,Paris,OSM,48.868255,2.345595
751028922U-7,7,Rue du Sentier,75002,Paris,OSM,48.868190,2.345457
751028922U-8,8,Rue du Sentier,75002,Paris,OSM,48.868581,2.345687
751028922U-9,9,Rue du Sentier,75002,Paris,OSM,48.868342,2.345483
751029293X-10,10,Rue Thorel,75002,Paris,OSM,48.869701,2.349067
751029293X-11,11,Rue Thorel,75002,Paris,OSM,48.870021,2.348972
751029293X-1,1,Rue Thorel,75002,Paris,OSM,48.869329,2.348949
751029293X-13,13,Rue Thorel,75002,Paris,OSM,48.870209,2.348993
751029293X-14,14,Rue Thorel,75002,Paris,OSM,48.870039,2.349109
751029293X-16,16,Rue Thorel,75002,Paris,OSM,48.870120,2.349165
751029293X-18,18,Rue Thorel,75002,Paris,OSM,48.870245,2.349133
751029293X-2,2,Rue Thorel,75002,Paris,OSM,48.869412,2.349035
751029293X-3,3,Rue Thorel,75002,Paris,OSM,48.869366,2.348952
751029293X-4,4,Rue Thorel,75002,Paris,OSM,48.869521,2.349048
751029293X-5,5,Rue Thorel,75002,Paris,OSM,48.869478,2.348907
751029293X-6,6,Rue Thorel,75002,Paris,OSM,48.869590,2.349055
751029293X-7,7,Rue Thorel,75002,Paris,OSM,48.869613,2.348922
751029293X-8,8,Rue Thorel,75002,Paris,OSM,48.869659,2.349062
751029293X-9,9,Rue Thorel,75002,Paris,OSM,48.869774,2.348940
751029318Z-10,10,Rue Tiquetonne,75002,Paris,OSM,48.864500,2.349397
751029318Z-11,11,Rue Tiquetonne,75002,Paris,OSM,48.864493,2.349155
751029318Z-1,1,Rue Tiquetonne,75002,Paris,OSM,48.864283,2.349960
751029318Z-12,12,Rue Tiquetonne,75002,Paris,OSM,48.864519,2.349319
751029318Z-13,13,Rue Tiquetonne,75002,Paris,OSM,48.864548,2.348909
751029318Z-14,14,Rue Tiquetonne,75002,Paris,C+O,48.864549,2.349257
751029318Z-15,15,Rue Tiquetonne,75002,Paris,OSM,48.864591,2.348724
751029318Z-16,16,Rue Tiquetonne,75002,Paris,OSM,48.864551,2.349172
751029318Z-17,17,Rue Tiquetonne,75002,Paris,OSM,48.864626,2.348567
751029318Z-18,18,Rue Tiquetonne,75002,Paris,OSM,48.864577,2.349082
751029318Z-18B,18B,Rue Tiquetonne,75002,Paris,OSM,48.864601,2.348972
751029318Z-19,19,Rue Tiquetonne,75002,Paris,OSM,48.864648,2.348466
751029318Z-20,20,Rue Tiquetonne,75002,Paris,OSM,48.864620,2.348863
751029318Z-21,21,Rue Tiquetonne,75002,Paris,OSM,48.864628,2.348288
751029318Z-22,22,Rue Tiquetonne,75002,Paris,OSM,48.864645,2.348754
751029318Z-2,2,Rue Tiquetonne,75002,Paris,OSM,48.864400,2.349907
751029318Z-23,23,Rue Tiquetonne,75002,Paris,OSM,48.864636,2.348203
751029318Z-24,24,Rue Tiquetonne,75002,Paris,OSM,48.864694,2.348538
751029318Z-25,25,Rue Tiquetonne,75002,Paris,OSM,48.864695,2.347956
751029318Z-27,27,Rue Tiquetonne,75002,Paris,OSM,48.864712,2.347676
751029318Z-28,28,Rue Tiquetonne,75002,Paris,OSM,48.864733,2.348254
751029318Z-29,29,Rue Tiquetonne,75002,Paris,OSM,48.864716,2.347580
751029318Z-30,30,Rue Tiquetonne,75002,Paris,OSM,48.864739,2.348189
751029318Z-31,31,Rue Tiquetonne,75002,Paris,OSM,48.864720,2.347442
751029318Z-32,32,Rue Tiquetonne,75002,Paris,OSM,48.864746,2.348090
751029318Z-33,33,Rue Tiquetonne,75002,Paris,OSM,48.864725,2.347331
751029318Z-3,3,Rue Tiquetonne,75002,Paris,OSM,48.864326,2.349840
751029318Z-34,34,Rue Tiquetonne,75002,Paris,OSM,48.864750,2.348009
751029318Z-35,35,Rue Tiquetonne,75002,Paris,OSM,48.864729,2.347254
751029318Z-36,36,Rue Tiquetonne,75002,Paris,OSM,48.864760,2.347930
751029318Z-37,37,Rue Tiquetonne,75002,Paris,OSM,48.864732,2.347185
751029318Z-38,38,Rue Tiquetonne,75002,Paris,OSM,48.864767,2.347824
751029318Z-39,39,Rue Tiquetonne,75002,Paris,OSM,48.864741,2.346994
751029318Z-40,40,Rue Tiquetonne,75002,Paris,OSM,48.864770,2.347662
751029318Z-41,41,Rue Tiquetonne,75002,Paris,OSM,48.864693,2.346389
751029318Z-42,42,Rue Tiquetonne,75002,Paris,OSM,48.864778,2.347498
751029318Z-44,44,Rue Tiquetonne,75002,Paris,OSM,48.864785,2.347375
751029318Z-4,4,Rue Tiquetonne,75002,Paris,OSM,48.864418,2.349732
751029318Z-46,46,Rue Tiquetonne,75002,Paris,OSM,48.864793,2.347223
751029318Z-48,48,Rue Tiquetonne,75002,Paris,OSM,48.864795,2.347120
751029318Z-48B,48B,Rue Tiquetonne,75002,Paris,OSM,48.864796,2.347047
751029318Z-50,50,Rue Tiquetonne,75002,Paris,OSM,48.864798,2.346943
751029318Z-52,52,Rue Tiquetonne,75002,Paris,OSM,48.864814,2.346674
751029318Z-54,54,Rue Tiquetonne,75002,Paris,OSM,48.864815,2.346602
751029318Z-5,5,Rue Tiquetonne,75002,Paris,OSM,48.864356,2.349735
751029318Z-56,56,Rue Tiquetonne,75002,Paris,OSM,48.864817,2.346442
751029318Z-58,58,Rue Tiquetonne,75002,Paris,OSM,48.864822,2.346214
751029318Z-60,60,Rue Tiquetonne,75002,Paris,OSM,48.864820,2.346050
751029318Z-62,62,Rue Tiquetonne,75002,Paris,OSM,48.864827,2.345895
751029318Z-64,64,Rue Tiquetonne,75002,Paris,OSM,48.864834,2.345526
751029318Z-6,6,Rue Tiquetonne,75002,Paris,OSM,48.864461,2.349556
751029318Z-7,7,Rue Tiquetonne,75002,Paris,OSM,48.864403,2.349552
751029318Z-8,8,Rue Tiquetonne,75002,Paris,OSM,48.864486,2.349455
751029318Z-9,9,Rue Tiquetonne,75002,Paris,OSM,48.864444,2.349374
751029408X-10,10,Rue de Tracy,75002,Paris,OSM,48.868086,2.352631
751029408X-11,11,Rue de Tracy,75002,Paris,OSM,48.868101,2.352235
751029408X-1,1,Rue de Tracy,75002,Paris,OSM,48.867921,2.353167
751029408X-12,12,Rue de Tracy,75002,Paris,OSM,48.868108,2.352513
751029408X-13,13,Rue de Tracy,75002,Paris,OSM,48.868125,2.352107
751029408X-14,14,Rue de Tracy,75002,Paris,OSM,48.868152,2.352283
751029408X-15,15,Rue de Tracy,75002,Paris,OSM,48.868140,2.352039
751029408X-16,16,Rue de Tracy,75002,Paris,OSM,48.868233,2.352036
751029408X-2,2,Rue de Tracy,75002,Paris,OSM,48.868004,2.353223
751029408X-3,3,Rue de Tracy,75002,Paris,OSM,48.867955,2.352993
751029408X-5,5,Rue de Tracy,75002,Paris,OSM,48.867986,2.352831
751029408X-6,6,Rue de Tracy,75002,Paris,OSM,48.867999,2.353085
751029408X-7,7,Rue de Tracy,75002,Paris,OSM,48.868045,2.352524
751029408X-8,8,Rue de Tracy,75002,Paris,OSM,48.868044,2.352851
751029408X-9,9,Rue de Tracy,75002,Paris,OSM,48.868069,2.352400
751029444L-1,1,Passage de la Trinité,75002,Paris,OSM,48.865848,2.351064
751029444L-15,15,Passage de la Trinité,75002,Paris,C+O,48.865777,2.351486
751029444L-18,18,Passage de la Trinité,75002,Paris,OSM,48.865812,2.351485
751029444L-20,20,Passage de la Trinité,75002,Paris,OSM,48.865835,2.351289
751029444L-3,3,Passage de la Trinité,75002,Paris,OSM,48.865827,2.351149
751029444L-4,4,Passage de la Trinité,75002,Paris,OSM,48.865813,2.351208
751029444L-7,7,Passage de la Trinité,75002,Paris,OSM,48.865796,2.351329
751029504B-13,13,Rue de Turbigo,75002,Paris,OSM,48.863981,2.349050
